ISBN,Title,Author,Date Published,MSRP,New,Used
9780925436054,Building a Lima Locomotive: The Steam Locomotive Construction Process of Lima Locomotive Works During 1924,"Trostel, Scott D.",1990,20.95,23.91,8.24
9780760318577,"Travel by Pullman: A Century of Service, 1865-1969","Welsch, Joe",2004,34.95,65.89,8.17
0804690030,Main Line to Oblivion : The Disintegration of New York Railroads in the Twentieth Century (Kennikat Press national university publications. Series in American studies),"Carson, Robert Barry",1971,1.99,0.0,8.14
0486238180,"A History of the American Locomotive: Its Development, 18301880 (Trains)","White Jr., John H.",1980,0.00,71.9,7.98
9780764354939,Trains: Photography of A. Aubrey Bodine,"Bodine, Jennifer B.",2018,29.99,23.31,7.72
0681460644,Railroads across America,"Del Vecchio, Michael J",1999,0.00,7.93,7.58
0760305056,Lionel: America's Favorite Toy Trains,"Souter, Gerry & Janet",2000,29.95,55.96,7.51
0870950711,"Grand Central, the World's Greatest Railway Terminal",William D. Middleton,1977,32.95,59.17,7.43
9781856482226,BRITISH STEAM RAILWAY LOCOMOTIVE 1925-65,O S Nock:,1995,0.00,93.66,7.43
9780253347572,The Men Who Loved Trains: The Story of Men Who Battled Greed to Save an Ailing Industry,Rush Loving Jr.,2006,17.95,42.09,7.36
0801850479,"The Baldwin Locomotive Works, 1831-1915: A Study in American Industrial Practice (Studies in Industry and Society)","Brown, Professor John K.",1995,0.00,56.67,7.28
0300007647,"The Railroad Station, An Architectural History",Carroll L. V. Meeks,1978,0.00,103.44,7.18
0760315787,North American Railyards,"Rhodes, Michael",2003,36.95,43.95,6.95
9780670023110,America's Great Railroad Stations,"Straus, Roger",2011,28.98,31.66,6.89
0932052193,"Fairy Tale Railroad: The Mohawk and Malone - From the Mohawk, through the Adirondacks to the St. Lawrence","Harter, Henry",1979,0.00,79.7,6.81
9780801985119,Lionel: A Collector's Guide and History : The Archives (Lionel Collector's Guide),"McComas, Tom",1993,19.95,21.75,6.75
9780883940815,The Trains We Rode,"Beebe, Lucius",1991,29.98,31.43,6.62
9780883940815,The Trains We Rode,"Beebe, Lucius",1991,29.98,31.43,6.62
0760303770,Classic American Streamliners,"Schafer, Mike",1997,29.95,38.17,6.55
9780762412600,"Train Stations: Whistle Stops, Rail Stations, and Train Depots of North America","Mitchell, Alexander D.",2002,0.00,7.71,6.48
9780765199416,Railway Stations,"Sheppard, Charles",1996,0.00,10.73,6.48
9780738549286,The New York Central System (NY) (Images of Rail),"Leavy, Michael",2006,17.02,18.13,6.42
9781467125079,Strasburg Rail Road (Images of Rail),"Conner, Eric S.",2017,0.00,18.69,6.42
9781590344910,Grand Central Terminal: Gateway to New York City,"Stanley, Ed",2003,131.87,63.35,6.24
9780760334829,The Lionel Legend: An American Icon,"Schleicher, Robert",2008,40,36.11,6.13
9780883940792,The Age of Steam,"Beebe, Lucius",2005,14.98,18.46,6.04
0471143898,Great American Railroad Stations,"Greenstein Potter, Janet",1996,29.95,34.11,6.02
0801865417,"The Railroad Passenger Car: An Illustrated History of the First Hundred Years, with Accounts by Contemporary Passengers","Mencken, Professor August",2000,5.19,20.0,5.88
9780873417013,Fun With Toy Trains,"Schleicher, Robert",1999,23.95,11.99,5.83
9780801985126,"Lionel: A Collector's Guide and History : Advertising & Art, Vol. VI","McComas, Tom",1993,2.79,10.88,5.82
0486238180,"A History of the American Locomotive: Its Development, 18301880 (Trains)","White Jr., John H.",1980,0.00,92.48,5.78
9780871162083,FACES OF RAILROADING: Portraits of America's greatest industry,"Swanson, Carl A.",2004,29.95,7.99,5.77
9780785826804,Locomotive,"Solomon, Brian",2010,14.95,18.98,5.73
9780760311790,Modern Toy Trains (Enthusiast Color),"Souter, Gerry & Janet",2002,4.87,28.18,5.69
0905015045,Early Trains,"Morgan, Bryan",1986,3.98,35.46,5.6
0671075810,Encyclopedia of North American Railroads,"Klein, Aaron E.",1989,0.00,18.75,5.53
0760306664,The American Diesel Locomotive,"Solomon, Brian",2000,29.95,33.94,5.19
9780823006410,Christie's Toy Trains,"Marsh, Hugo",2002,0.00,26.97,5.09
9780823006410,Christie's Toy Trains,"Marsh, Hugo",2002,0.00,26.97,5.09
9780738502441,Yankees Baseball: The Golden Age (Images of America: New York),"Bak, Richard",1999,21.99,15.0,4.91
9781567995824,Railroad Stations (Great Architecture),"Solomon, Brian",2003,0.00,14.0,4.85
9781567999662,Lionel: A Century of Timeless Toy Trains,"Ponzol, Dan",2000,6.43,18.21,4.83
0897784391,The World's Greatest Toy Train Maker: Insiders Remember Lionel,"Carp, Roger",1997,25,33.32,4.69
9781435150041,Trains: An Illustrated History From Steam Locomotives to High-Speed Rail,"Tanel, Franco",2013,0.00,9.89,4.68
9780761121336,All Aboard!: The Story of Joshua Lionel Cowen & His Lionel Train Company,"Hollander, Ron",2000,24.95,34.3,4.59
9780896891203,"Collecting Toy Trains: An Identification & Value Guide, No. 4 (O'Brien's Collecting Toy Trains)","O'Brien, Richard",1991,24.95,21.99,4.58
9780760716274,Steam Locomotive: A Century of the North American Classics,"Boyd, Jim",2000,1.99,18.98,4.54
0894801848,All Aboard!: The Story of Joshua Lionel Cowen & His Lionel Train Company,"Hollander, Ron",1981,14.95,17.5,4.48
9780760716137,The Spirit of Steam - The Golden Age of North American Steam,"Withuhn, William L.",1995,0.00,18.9,4.45
9780760716137,The Spirit of Steam - The Golden Age of North American Steam,"Withuhn, William L.",1995,0.00,18.9,4.45
0871161982,Toy Train Memories,"Grams, John",2000,29.95,15.99,4.39
0871161982,Toy Train Memories,"Grams, John",2000,29.95,15.99,4.39
9780393047653,Grand Central: Gateway to a Million Lives,"Belle, John",1999,45,24.75,4.38
9780760300039,The American Train Depot & Roundhouse,"Halberstadt, Hans",1995,29.95,8.4,4.38
9780880293532,All Aboard: The Golden Age of American Rail Travel,"Yenne, Bill",1989,16.95,8.49,4.38
9781405475969,The Great Steam Trains: America's Great Smoking Iron Horses,Fredric Winkowski,2022,24.99,12.94,4.38
9780226776583,American Railroads (The Chicago History of American Civilization),"Stover, John F.",1997,19,9.49,4.38
9781567990874,The Encyclopedia of Trains & Locomotives,"Riley, C.J.",1899,0.00,22.33,4.37
0517304880,America's Colorful Railroads,"Don Ball, Jr.",1978,17.99,28.97,4.37
0517125579,The Pictorial Story of Railways,"Cornwell, E. L.",1988,4.99,79.54,4.37
9781567990874,The Encyclopedia of Trains & Locomotives,"Riley, C.J.",1899,0.00,22.33,4.37
9780670808892,Empire Express: Building the First Transcontinental Railroad,"Bain, David Haward",1999,0.00,17.99,4.37
9780896891203,"Collecting Toy Trains: An Identification & Value Guide, No. 4 (O'Brien's Collecting Toy Trains)","O'Brien, Richard",1991,24.95,22.98,4.24
0394518616,The Railroaders,"Leuthner, Stuart",1983,4.98,32.4,4.24
9780760705414,Great American Train Stations : Classic Terminals and Depots,Hans Halberstadt,1997,1.99,17.74,4.2
0897784472,Toy Train Collecting and Operating: An Introduction to the Hobby,"Grams, John",1999,6.5,10.9,4.09
0300030428,Metropolitan Corridor: Railroads and the American Scene,"Stilgoe, John R.",1983,40,39.56,4.0
9780195038538,"Railroads Triumphant: The Growth, Rejection, and Rebirth of a Vital American Force","Martin, Albro",1992,66,11.38,4.0
9780760305072,Vintage Diesel Locomotives (Enthusiast Color Series),"Schafer, Mike",1998,8.7,21.45,4.0
0517189283,Workin' on the Railroad,Richard Reinhardt,1988,3.99,36.28,4.0
9780765197368,All Aboard! The Railroad in American Life,"Douglas, George H.",1996,10.98,8.48,3.99
0600382680,The wonderful world of steam locomotives,"Whitehouse, P. B",1978,0.00,19.99,3.92
9780374532994,High Line: The Inside Story of New York City's Park in the Sky,"David, Joshua",2011,29.95,15.99,3.88
9781586631468,The Art of the Streamliner,Bob Johnston,2001,6.78,29.24,3.7
9780684846095,"Nothing Like It in the World: The Men Who Built the Transcontinental Railroad, 1863-1869","Ambrose, Stephen E.",2000,0.00,13.24,3.34
9780684846095,"Nothing Like It in the World: The Men Who Built the Transcontinental Railroad, 1863-1869","Ambrose, Stephen E.",2000,0.00,13.24,3.34
9780684846095,"Nothing Like It in the World: The Men Who Built the Transcontinental Railroad, 1863-1869","Ambrose, Stephen E.",2000,0.00,13.24,3.34
9780880297837,Celtic Art: The Methods of Construction (Dover Art Instruction),George Bain,1973,1.99,28.19,2.6
9781467105606,Railroads of New York's Capital District (Images of Rail),"Starr, Timothy",2021,0.00,0.0,0.0
9781467106061,New York Central's St. Lawrence Division: 1940-1960 (Images of Rail),"Hilborn, Allen",2021,0.00,0.0,0.0
9780738557540,East Broad Top Railroad (Images of Rail: Pennsylvania),"Springirth, Kenneth C.",2008,11.04,0.0,0.0
9781467104913,Steamtown National Historic Site (Images of Rail),"Azzarelli, Margo L.",2020,0.00,0.0,0.0
9780972070980,The New York Central In The Adirondacks,John M. Ham,,0.00,0.0,0.0
9781883789206,"Rip Van Winkle Railroads: Canajoharie & Catskill R.R., Catskill Mountain Ry., Otis Elevating Ry., Catskill & Tannersville Ry","Helmer, William F.",1999,9.74,0.0,0.0
ISBN,Title,Author,Date Published,MSRP,New,Used
9780979828904,The Michigan Central Railroad: History of the Main Line 1846-1901,"Marsh, Nicholas A.",2007,45,58.24,125.0
1582481091,"Chesapeake and Ohio Railway in Color, Vol. 2",Jeremy F. Plant,2004,0.00,55.78,53.09
1582482551,"Pennsylvania Railroad Facilities in Color, Vol. 3: Philadelphia Division",Robert J. Yanosey,2021,0.00,62.79,51.99
1582483167,"New York Shortlines in Color, Vol. 1: 1950-1980, Traditional Shortlines of New York State",Gary R. Carlson,2022,0.00,59.9,39.0
1582482195,Trackside with Mr. Alco George W. Hockaday,Jim Odell,2007,0.00,59.7,38.75
1582483000,Steamtown in Color,Jim Boyd,2011,0.00,60.0,36.89
1582480060,Alco Official Color Photography,Walter A. Appel,1998,103.13,45.98,32.25
1582480400,Trackside around Boston 1942-1962 with Lawson Hill,Carl R. Byron,2000,0.00,54.44,30.0
1878887874,Pennsy Steam Years 2,"Fischer, Ian S.",1997,35,52.9,29.71
1878887572,"Pennsylvania-Reading Seashore Lines in Color, Vol. 1","Stroup, John P",1996,35,44.49,27.94
9780916346751,"Mountain Railroads Of New York State, Volume 3: Where Did The Tracks Go In The Eastern Adirondacks",Michael Kudish,2009,0.00,0.0,26.45
9780916346799,"Mountain Railroads of New York State, Vol. 4: Where Did the Tracks Go in the Catskills?",Michael Kudish,2011,0.00,26.6,24.97
9781930098817,"Mountain Railroads of New York State, Volume Two: Where Did the Tracks Go in the Central Adirondacks?",Michael Kudish,2007,24.1,25.0,23.51
9781931477321,Boston & Albany Steam Power,Richard L. Stoving,2010,0.00,19.4,22.98
9780393065923,The Call of Trains: Railroad Photographs by Jim Shaughnessy,"Brouws, Jeff",2008,65,64.0,19.21
0393023575,The Pennsylvania Railroad: 1940s-1950s,"Ball Jr., Don",1986,50,23.18,17.5
1930098650,Where Did The Tracks Go In The Western Adirondacks? (Mountain Railroads of New York State),Michael Kudish,2002,25,25.0,17.47
9780760332450,Railroads of Pennsylvania: Your Guide To Pennsylvania's Historic Trains and Railway Sites,"Solomon, Brian",2008,34.95,54.28,17.35
9780393065923,The Call of Trains: Railroad Photographs by Jim Shaughnessy,"Brouws, Jeff",2008,65,64.0,16.67
0935796711,Pioneer American Railroads: The Mohawk and Hudson & the Saratoga and Schenectady,"Larkin, F. Daniel",1995,23.58,19.55,15.96
0801827477,The American Railroad Passenger Car - Part2 (Johns Hopkins Studies in the History of Technology),"White Jr., John H.",1985,40,90.17,15.74
9781883089696,Passenger Trains of Northern New England: In the Streamline Era,"Holland, Kevin J",2004,29.95,16.99,15.0
9780965770941,New England 1930's Steam Action : Worcester,"Liljestrand, Bob",2000,0.00,44.89,13.99
0918517001,Where did the tracks go: Following railroad grades in the Adirondacks,"Kudish, Michael",1985,25,0.0,13.97
9781550460070,Canada Southern Country,"Tennant, Robert",1991,25.52,64.39,12.99
9780925168696,Rails in the North Woods,"Allen, Richard S.",1998,0.00,90.28,11.79
9780871164100,101 Classic Toy Trains: Best of the Postwar Years,"Carp, Roger",2010,24.95,20.44,10.8
9780760318485,Santa Fe Chiefs (Great Trains),"Yenne, Bill",2005,36.95,47.53,10.76
0760314225,20th Century Limited (Great Trains),"Zimmerman, Karl",2003,36.95,71.66,10.43
0915276259,Rails Along the Hudson: A Pictorial Review of Four Decades On the New York Central Between New York City and Albany,Thomas M. Crawford,1976,48.7,25.98,8.43
9780738535142,Reading Trains and Trolleys (PA) (Images of Rail),Historical  Society  of  Berks  County,2004,11.04,18.69,8.19
0966319117,Altoona and the Pennsylvania Railroad: Between a roar and a whimper,"Loeb, Betty Wagner",1999,0.00,44.84,7.83
9780762103270,The Heritage of North American Steam Railroads (Reader's Digest),"Solomon, Brian",2001,30,23.4,6.68
9780883940815,The Trains We Rode,"Beebe, Lucius",1991,29.98,31.43,6.62
9780831737870,The History of the Pennsylvania Railroad (Great Rails Series),"Jacobs, Timothy",1996,14.98,54.85,6.58
9781937684211,Firing the Steam Locomotive,"Company, The Reading",2013,9.95,9.95,6.23
0760313792,The Railroad Caboose,Mike Schafer,2023,0.00,28.19,6.17
0911572872,"Railroads in Early Postcards: Upstate New York (Railroads in Early Postcards , Vol. 1)","Palmer, Richard",1990,11.95,13.43,6.0
9780517362365,The American Heritage History of Railroads in America,"Jensen, Oliver",1993,19.99,26.92,4.49
9780880293532,All Aboard: The Golden Age of American Rail Travel,"Yenne, Bill",1989,16.95,8.49,4.38
0785805648,Illustrated History of North American Railroads,Arthur Tayler,1996,1.99,13.39,4.38
0871162083,FACES OF RAILROADING: Portraits of America's greatest industry,"Swanson, Carl A.",2004,29.95,24.72,4.28
9781586636135,The Steam Locomotive: A Century of North American Classics,"Boyd, Jim",2000,12.98,23.99,4.09
9780785829676,Railroads Across North America: An Illustrated History,"Wiatrowski, Claude",2012,19.99,16.95,4.0
9781586631468,The Art of the Streamliner,Bob Johnston,2001,6.78,29.24,3.7
9781467105606,Railroads of New York's Capital District (Images of Rail),"Starr, Timothy",2021,0.00,0.0,0.0
9780578415468,The Mount Washington Cog Railway,Eileen Alexander,2019,0.00,0.0,0.0
9780965770927,alco-reference--vol--1,Robert A. Liljestrand,1998,0.00,0.0,0.0
762103272,"The Heritage of North Amrican Steam Railroads, From the First Days of Steam Power to the Present","Solomon, brian",2001,,library book,5,,
803839413,"Keeping the Railroads Running, Fifty Years on the New York Central","Borntrager, Karl A. ",1974,,,15.95,,
896890384,American Premium Guide to Electric Trains,"Obrien, Richard",1983,,,5,,
897781716,Greenberg's American Toy Trains from 1900 with current Values,"Mallericah, Dallas, III",1990?,,,10,,
907874053,World Atlas of Railways,"Nock, Os",1978,,,,,
911572872,"Railroads in Early Postcards, Vol 1 Upstate New York","Palmer, Richard and Roehl, Harvey",1990,,,8.99,,
911581014,A.C. Gilbert's Herritage,"Heimburger,Donald",1983,,first edition,,,
912318155,"The Car Builders' Dictionary, An Illustrated Vocabulary of terms which designate American Railroad Cars 1906","Hitt, Rodney",1971,,15,,,
912318155,"The Car Builders' Dictionary, An Illustrated Vocabulary of terms which designate American Railroad Cars 1906","Hitt, Rodney",1971,,,,,
912318384,Locomotive Cyclopedia 1925,"Wright, Roy",1973,,200+,,,
912318384,Locomotive Cyclopedia 1925,"Wright, Roy",1973,,200+,,,
944513026,"New York Central's Later Power, 1910-168","Staufer, Alvin and May, Edward",1981,,,,Poor condition,
1559181443,"Modern Locomotive Construction, 1892","Meyer, J.G. A. ",1994,,20,,,
089689052x,American Premium Guide to Electric Trains,"Obrien, Richard",1986,,,5,,
,,,,,,,,
,"Ed Nowak's New York Central: A  Company Photographer's View of the Railroad, 1941-1967","Nowak, Ed ",1985,,,20.23,,
,"Ed Nowak's New York Central: A  Company Photographer's View of the Railroad, 1941-1967","Nowak, Ed ",1985,,,20.23,,
,"New York Central's Early Power, Volume II 1831-1916","Stauffer, Alvin",1967,,,25,,
,"Terminal Railroad Association of St. Louis Historical and Technical Society, INC. The Southwestern Limited, 1889-1968",,2002,,,,,
,Diesel Locomotives of the New York Central System,"Edson, Vail, Smith",1978,,,27,,
,New York Central System Gone But Not Forgotten,"Cavanaugh, H.F. ",1983,,,13.75,,
,"Memories of New York Central Diesels, Electric Power, Too","Carleton, Paul",1983,,,18,,
,"Memories of New York Central Diesels, Electric Power, Too","Carleton, Paul",1983,,,18,,
,"Memories of New York Central Diesels, Electric Power, Too","Carleton, Paul",1983,,,18,,
,New York Central Trackside with Eugene Van Dunsent,"Marvel, Bill",1997,,,26.25,,
,New York Central SystemMemories of New York Central Steam,"Haas, Arnold",1980,,,25.9,,
,New York Central SystemMemories of New York Central Steam,"Haas, Arnold",1980,,,25.9,,
,The Beginnings of the New York Central Railroad,"Stevens, Frank Walker",1926,,,26.25,,
,New York Central Railroad's Adirondack Division Silver Rails Through the Heart of the Park,"Taibi, John",2019,,,100,,
,"From Gotham to the Berkshires, New York Central's Harlem Division with Classic Photos Along ""The Old Put""","Ham, John",,,Still in Plastic,29.95,,
,"Thoroughbreds, The Most Famous class of Locomotive in the World New York Centra's Hudson",Stauffer and May,1974,,,21.04,,
,"New York Centra's Later Power, 1910-1968",Stauffer and May,1981,,,29.88,,
,"New York Centra's Later Power, 1910-1968",Stauffer and May,1981,,,29.88,,
,Railfans Guide to the Empire State,"Mech, John",1997,,,15,,
,"Modern American Railway Practice, Roundhouse and Shop Machine Shop work, vol. VIII","Brookes, L. Elliott, M.E.",1908,,,60+,Has detailed layout,
,"The First 50 Best of New York Central System, Book One","Harwood, Herbert H., Jr",1977,,copy #601,25,,
,"The First 50 Best of New York Central System, Book Two","Nowak, Ed",1978,,copy #59,25,,
,"The New York Central Railroad, Stations & Structures Pictorial vol:3 The River Division, Newburgh to Albany, New York","Bernhart, Benjamin",2011,,Signed Copy,60+,,
,Lionel: A Collector's Guide and History Vol II: Postwar,McComas & Tuohy,1976,,,25,,
,Lionel: A Collector's Guide and History Vol III: Standard Guage,McComas & Tuohy,1978,,,25,,
,"New York Central: Annual Statistical Report, 1948",The New York Central Railroad Company,1948,,,25,,
,"New York Central System Annual Reports 1952, And Financial and Corporate Information as To Controlled and Affiliated Companies ",The New York Central Railroad Company,1952,,,,,
,"New York Central System Annual Reports 1953, And Financial and Corporate Information as To Controlled and Affiliated Companies ",The New York Central Railroad Company,1953,,,,,
,"New York Central System Annual Reports 1954, And Financial and Corporate Information as To Controlled and Affiliated Companies ",The New York Central Railroad Company,1954,,,,,
,"Locomotive Cyclopedia, Shop and Engine Terminals, 1941","Wilcox, H.C.",1941,,,200.00 +,,
,Lionel Trains 1970-1997 Vol III: Accessories,"LaVoie, Roland",1997,,,45,,
,"Locomotive Cyclopedia, Shop and Engine Terminals, 1938",,1938,,,250.00-495.00,,
,"Locomotive Cyclopedia, Shop and Engine Terminals, 1938",,1938,,,250.00- 495.00,,
,"Night of Disaster, The New York Central Gulf Curve Wreck","Taylor, Daved CMT",2003,,Signed Copy,20,,
,"The New York Centra Railroad Company including Leased Lines, List of Officers and Representatives, Stations and Other Facilities, No. 4",,"March 1, 1943",,,45,,
,"The New York Centra Railroad Company including Leased Lines, List of Officers and Representatives, Stations and Other Facilities, No. 4",,"March 1, 1943",,,45,,
,"New York Central, The Water Level Route, New York to Buffalo","Knoll, Charles",1984,,,7.5,,
,Diesel Locomotives of the New York Central System,"Edson, Vail, and Smith",1978,,,27,,
,The Golden Age of Railroads in New York's Capital District,"Starr, Timothy",2012,,Signed copy,30,,
,"Railroading in the New York's Capital District, Hot Off the Presses!",,2012,,signed copy,25,,
,The Golden Age of Railroads in New York's Capital District,,2012,,signed copy,25,,
,The Rutand Road,"Shaughnessy, Jim",1964,,,10,,
,"The Southern Railway's Spencer Shops, 1896-1996","Galloway, Duane and Wrinn, Jim",1996,,,13.19,,
,"Ilinois Railway Museum, A Museum in Motion","Heirer, Greg and Joyce",2004,,,,,
,"ON the Main Line, The Pennsylvania Railroad in the 19th Century","Alexander, Edwin",1971,,,,,
,"Bershire Days on the Boston & Albany, The Steam Locomotives of the B & A, 1925",,,,,,,
,Four Great Divisions,"Henderson, John",1968,,,,,
,The Rutand Road,Shaug,,,,,,
,"A Special History Study: Pennsylvania Railroad Shops and Works, Altoona, Pennsylvania","Paige, John",1989,,,,,
,"Steam and Trolley Days on the Fonda, Johnstown and Gloversville Railroad","Nestle, David and Gordon, William",,,,,,
,"Railway Mechanical Engineer, June 1937 The Wine Railway Appliance, Co",,1937,,,,,
,"Locomotive Engineers Journal, May 1938","Smith, Paul",1938,,,,,
,Men and Iron,"Hungerford, Edward",1938,,,,,
,"Steel Rails to Victory, A Photographic History of Railway Operations During World War II","Ziel, Ron",1970,,,,,
,"100 Years of Steam Locomotives, Collector's Edition ","Lucas, Walter ",1981,,,,,
,20th Century,"Beebe, Lucius",1962,,,,,
,The Twilight of Steam Locomotives,"Ziel, Ron",1963,,,,,
,Riding the Limiteds' Locomotives,"Hill, Colonel Howard G.",1972,,,,,
,Portrait of the Rails from Steam to Diesel,"Ball, Don Jr.",1972,,,,,
,"Maintenance Program and Track Chart, Albany Division",,1999,,,,,
,"New York Central Lines, Industrial Directory and Shippers' Guide",,1921,,15,,,
,Car Builder's Cyclopedia 1940,"Wright, Roy",1973,,72,,,
,Car Builder's Cyclopedia 1943,"Wright, Roy",1943,,200,,,
,Car Builder's Cyclopedia 1946,"Wright, Roy",1946,,150-200,,,
,Car Builder's Cyclopedia 1946,"Wright, Roy",1946,,150-200,,,
,Car Builder's Cyclopedia 1957,"Combes, CL",1957,,75,,,
,Car Builder's Cyclopedia 1949-1951,"Peck,C.B.",1949,,250+,,,
,"Car Builder's Cyclopedia,19th edition","Peck,C.B.",1953,,125,,,
,"Car Builder's Cyclopedia, 20th edition ","Combes, CL",1957,,,Library book,,
,Locomotive Cyclopedia 1925,"Wright, Roy",1925,,500+,poor condition,,
,Locomotive Cyclopedia 1927,"Wright, Roy",1927,,150+,,,
,Locomotive Cyclopedia 1938,"Wright, Roy",1938,,495,good condition,Rare ,
,"Locomotive Cyclopedia 1944, Steam Locomotives, Electric Locomotives, Diesel Locomotives","Wright, Roy",1944,,100-200?,,"Rare, can't find on internet",
,Locomotive Cyclopedia 1950-1952,"Peck,C.B.",1952,,300+,,,
,Railway Engineering and Maintenance Cyclopedia,"Howson, Elmer",1926,,400 +,second edition,"Rare, can't find on internet",
,Railway Engineering and Maintenance Cyclopedia,,1926,,400+,second edition,"Rare, can't find on internet",
,"Railway Engineering and Maintenance Cyclopedia, Track Signals, Bridges, Buildings, Water Service ",,1939,,150-200,,,
,"Official Document Book, New York State Freedom Train",Freedom Train Commission,1949,,,,library book,
,The One Hundredth Anniversary 1826-1926 The New York Central Railroad,Putnam and Sons,1926,,45,,,
,The One Hundredth Anniversary 1826-1926 The New York Central Railroad,Putnam and Sons,1926,,45,,,
,"Railway Training by Railway Mend For Railway Men, vol 1","Cordeal, Ernest",1925,,45,,"Rare, Can't find on internet",
,"Railway Training by Railway Mend For Railway Men, vol 2","Cordeal, Ernest",1927,,70,,"Rare, Can't find on internet",
,"The Upper Mohawk Valley, A land of Industry",Utica Gas & Electric Company,1923,,,,Unable to find,
,"LGB Catalog 1993-1994, 25 Yers of the World of LGB",LGB,1993,,,,,
,"Locomotive Cyclopedia, Shops and Engine Terminals, 1944","Wilcox, H.C.",1944,,,,,
,20th Century,"Beebe, Lucius",1962,,,,,
,New York Central System Thoroughbreds,"Staufer, Alvin and May, Edward",1974,,,,,
,The American Heritage History of Railroads in America,"Jensen, Oliver",1975,,,,In Dust box,
,New York State Freedom Train,New York State Library,1959,,6,,,
,"The Bessemer and Lake Erie Railroad, 1869-1969","Beaver, Roy C. ",1969,,,,,
,"All Aboard America, The American Freedom Thrain",,1976,,35,,,
,"New York Central Railroad, The Hudson Division","Trzoniec, Stan",2020,,,,,
,"Steel Rails to Victory, A Photographic History of Railway Operations During World War II","Ziel, Ron",1970,,8.5,8.5,,
,"Locomotive Quarterly, Summer 2002, Volume 25, Number 4","Farrell, Jack",2002,,15,15,,
,"Locomotive Quarterly, Summer 2002, Volume 25, Number 3","Farrell, Jack",2022,,15,15,,
,"The Railway & Locomotive Historical Society, Inc. Railroad History 176","Grant, H. Roger",Spring 1997,,12,12,,
,"The Railway & Locomotive Historical Society, Inc. Railroad History 135","White, John Jr.",Fall 1976,,12,12,,
,"The Railway & Locomotive Historical Society, Inc. Railroad History 137","White, John Jr.",Autumn 1977,,12,12,,
,"American Locomotives, An engineering History 1830-1880","White, John Jr.",1968,,45,45,No dust cover,
,The Nickel Plate story,"Rehor, John A. ",1965,,20,20,,
,"Rails Around Gotham, The New York City Area Railroads","Carleton, Paul",1981,,50,50,,
,"B & O Power, Steam, Diesel and Electric Power of the Baltimore and Ohio Railroad 1829-1964","Sagle, Lawrence",1964,,25,25,,
,"The Story of F. Nelson Blount, The Man from Steamtown","Adair, James",1969,,2.5,2.5,,
,"High Road to Promontory, Building the Central Pacific across the High Sierra","Kraus, George",1969,,20,20,,
,"Lionel, A Collector's Guide And History to Lionel Trains, Vol 1 Prewar O Gauge","McComas, Tom & Tuohy, James",1975,,15,15,,
,"The Northeast Railroad Scene, vol. 4 The Erie Lackawanna, A brief look at Conrail",Pennisi,1979,,15,15,,
,The Union Pacific Story,Union Pacific,1969,,5,5,,
,Delaware & Hudson,"Shaughnessy, Jim",1967,,15+,15+,,
,Delaware & Hudson,"Shaughnessy, Jim",1967,,15,15,No dust cover,
,Delaware & Hudson,"Shaughnessy, Jim",1967,,15+,15+,,
,"Delaware & Hudson Passenger Trains, The Final Decade","Lezette, Doug",2002,,50+,50+,,
,"Equipment of the Delaware & Hudson Railroad, Vol 2 Steam Locomotives","Sweetland, David &  Liljestrand, Robert",,,12,12,New in plastic,
,"Equipment of the Delaware & Hudson Railroad, Vol 1 Passenger Cars",David,,,12,12,New In plastic,
,"Official Document Book, New York State Freedom Train",,1949,,40,40,,
,"The Putnam Division, New York Central's Bygone Route through Westchester County","Gallo, Daniel & Kramer, Frederick",1989,,20,20,,
,Portrait of the Rails from Steam to Diesel,"Ball, Don jr",1972,,5,5,,
,Portrait of the Rails from Steam to Diesel,"Ball, Don jr",1972,,5,5,,
,Portrait of the Rails from Steam to Diesel,"Ball, Don jr",1972,,5,5,,
,"Smoke Under Vroman's Nose, A Photographic Memoir of Railroading and Everyday Life in the Schoharie Valley","Kilian, Len",,,5,5,Signed copy,excellent condition
,The Ulster and Delaware Railroad through the Catskills,"Best, Gerald",1972,,40,40,,
,The Ulster and Delaware Railroad through the Catskills,"Best, Gerald",1972,,40,40,,
,Annual Report of the State Engineer & Surveyor of the State of NY and of the tabulations and deductions from the reports of the rail road corporations,,1866,,200,200,has a detached map,
,Yards and Terminals and their Operation,"Droege, J. A. ",1906,,35,35,,
,"The Steam Locomotive in America, Its Development in the Twentieth Century","Bruce, Alfred",1952,,25,25,,
,"Trains, Tracks and Travel","Van Metre, R. G. ",1956,,20,20,,
,"Modern American Railway Practice, A Complete System of Practical Instruction in Railway Transportation vol 7","Swingle, Calvin",1908,,75,75,"poor condition, lots of tape on binding",
,"The Science of Railways, Shops and Shop Practice","Kirkmand, Marshall",1909,,?,?,Duck tape on binding,
,"Robert R. Young, The Populist of Wall Street","Borkin, Joseph",1954,,15,15,,
,"Robert R. Young, The Populist of Wall Street","Middleton, William",1969,,14,14,,
,Passenger Terminals and Trains,"Droege, J. A. ",1969,,25,25,,
,"Railroad Operation, A series of Lectures by Officers of the New York Central Railroad",New York Central ,1927,,?,?,,
,The Run of the Twentiety Century,"Hungerford, Edward",1930,,80,80,,
,"The Railway and Locomotive Historical Society, Railroad History 137","White, John Jr.",Autumn 1977,,17,17,,
,Modern Railroads,"Richter, Frank",February 1956,,?,?,,
